City Name,Year,Building Density,Driving Road Density,Cycling Road Density,Walking Road Density,POI Density,Commercial,Industrial,Construction,Residential,White_Black,White_Asian,White_Hispanic,Black_Asian,Black_Hispanic,Asian_Hispanic,Entropy
Albuquerque city,2014,4.037689886,9.722450741,9.919993084,9.796371525,4.805995249,0.003728603,0.005048963,4.83e-05,0.147154907,0.5214670550924742,0.50162403262308,0.406649979226409,0.6331957684303935,0.4976840868066036,0.6236686041883396,0.9033828711531672
Albuquerque city,2015,7.421502868,10.26920831,10.65092121,10.51207453,6.569419526,0.004175606,0.013861096,5.51e-05,0.154254071,0.5190592340216422,0.5058910590458009,0.4043599585774578,0.6347866802599738,0.5014898732859616,0.635593662508374,0.904230960336062
Albuquerque city,2016,9.926668759,10.79553017,11.2002575,11.06983153,8.007948717,0.005332559,0.016903403,0.000318235,0.159759559,0.5319069485090815,0.5071342428021847,0.4124379422285562,0.6392949749838464,0.491962462942341,0.6483760074565359,0.9015561319412984
Albuquerque city,2017,14.65092939,11.21900129,11.68612686,11.65423606,9.677378189,0.005438897,0.017987405,0.000361006,0.163206521,0.5334837503861494,0.4984358251879983,0.4016225767454696,0.6470181386006132,0.4884287938294772,0.6371342423000596,0.9030977288246924
Albuquerque city,2018,19.26076157,11.40881563,11.85910183,11.87484391,10.68271393,0.005551276,0.018213773,0.000275053,0.16604818,0.5218335063636228,0.5066849230170304,0.3979665757344943,0.6355022387215082,0.5066046999130088,0.6311513858870132,0.9061496983439198
Albuquerque city,2019,25.32546986,11.8050589,12.299633,12.39586938,12.50743917,0.009932085,0.018215778,0.00047634,0.349934007,0.5035778109309761,0.488317407762002,0.3917315334639132,0.6300362954558039,0.4919081614403797,0.6221687569692264,0.9077950422540048
Albuquerque city,2020,286.5799437,11.97657081,12.47815365,12.58832374,14.02157287,0.010349701,0.017797833,0.000715732,0.34909633,0.5467955832321468,0.5523848655955264,0.3876740598846057,0.6631268837713372,0.5273683298093549,0.642607683511577,0.9046643396834648
Albuquerque city,2021,330.5633824416712,12.740072223532142,13.489349768630683,13.67135844841994,16.167106468768175,0.0104711765286538,0.0173556228454404,0.0020826816065949,0.350264794376644,,,,,,,
Albuquerque city,2022,348.1138472369505,13.103707473794469,13.919000022518702,14.32533956475408,18.57010409354969,,,,,,,,,,,
Albuquerque city,2023,358.91098962584977,13.262364574624536,14.229031670152718,14.825015948405078,,0.0195296951638603,0.0180178414183792,0.004902849991327,0.3598046498127972,,,,,,,
Anaheim city,2014,17.81085642,13.51394746,12.22583628,12.93704874,14.38072983,0.001658799,0.014607099,0.003267997,0.175118751,0.56019003104505,0.3319258989150869,0.4425549729547357,0.4959893061577373,0.5259672395823045,0.4374572925720325,1.075156770051673
Anaheim city,2015,19.70805032,13.89115515,12.59134207,13.41809364,16.06543802,0.0014645,0.026504272,0.001106988,0.219013023,0.5646485231409656,0.3188748280299572,0.4396478118189006,0.5065251488459994,0.5143988796160481,0.4347434577702244,1.0702525273307435
Anaheim city,2016,23.00157895,14.34123025,13.31558446,14.15654981,18.18270642,0.001474379,0.027696893,0.000925175,0.23128605,0.5423475596903037,0.2998463807986771,0.4348425582781505,0.4883671820816128,0.5378190718787657,0.4367329013364164,1.0655348879468909
Anaheim city,2017,24.92153919,14.26598754,13.14365316,13.95774665,18.95676154,0.002860118,0.029269308,0.002371148,0.240173133,0.5484448473943067,0.297204768598765,0.4337572731614518,0.5131737185052513,0.5180819894791241,0.4337443762588809,1.069237048294803
Anaheim city,2018,26.61383615,14.89886866,13.77576022,14.66287292,19.76117175,0.0033552,0.029268589,0.00196273,0.247637031,0.5088080807591787,0.3164352151268336,0.4407050545686398,0.5156201652939635,0.5112087857636526,0.4505445193794185,1.0736112136027156
Anaheim city,2019,32.92010871,16.45757282,15.40412176,16.27548015,21.50659015,0.005399565,0.030792121,0.004540893,0.255693363,0.5097429839821007,0.3133650594285485,0.440922347910528,0.5192575386281044,0.5203197970666738,0.4344673732740851,1.0785996004691154
Anaheim city,2020,54.98067948,17.80807892,16.6272882,17.6231177,23.33548508,0.005429002,0.030792118,0.003399221,0.267669542,0.6051820644053121,0.3737882124991959,0.5040661545873959,0.5824084280793164,0.6070869043281709,0.4668661357435364,1.0848655023395892
Anaheim city,2021,71.82017263274655,19.37718730141881,18.235357352682453,19.53688549593313,23.85911060411614,0.0053977460031556,0.0311564987701877,0.0034092126616532,0.3000851612641763,0.5942900128718878,0.3735644617786356,0.5046033363484811,0.5883277680168144,0.5927556002347297,0.4716446097423685,1.078880081212567
Anaheim city,2022,154.53023830522167,19.84535404804385,18.706703796299585,20.368235867014853,25.21750144321817,,,,,,,,,,,
Anaheim city,2023,358.37234070253834,19.867869945360148,18.82769923506295,20.70460834714445,,0.0057577194624705,0.0314815605552626,0.0029195567614114,0.3298087151915898,,,,,,,
Arlington CDP,2014,46.82977854,16.20023383,15.35269767,16.55178258,25.0567419,0.001187152,0.000605554,0.00233244,0.061771111,0.5844929708411485,0.3761238438470659,0.5266457878044077,0.5038221012979076,0.4464665017585075,0.4994570315262865,1.0198714058286718
Arlington CDP,2015,197.7470971,16.48519141,15.81370327,16.98906267,27.31983606,0.001052524,0.000503273,0.001947124,0.061393845,0.5915426146577227,0.3932332296795111,0.5022140447206195,0.521103243089769,0.4201158319243079,0.4874693575316359,1.024480148213838
Arlington CDP,2016,237.4178065,16.95495355,16.29722147,17.64007942,33.69495753,0.001033899,0.00197279,0.002213174,0.299243781,0.5828622622060159,0.3913192966402636,0.4887179534752344,0.521971109491666,0.4124243747110558,0.4707710197048004,1.0285256655318633
Arlington CDP,2017,297.8853159,17.05211868,16.36259974,17.81439684,35.24806136,0.0009667,0.001207909,0.001877606,0.046862089,0.5707261583342961,0.3939458981022006,0.4975436925428314,0.5266785076871028,0.4664707174444894,0.4878858925440121,1.0387424811485242
Arlington CDP,2018,390.9236314,17.61707869,16.88395452,18.72849459,37.83656776,0.005982165,0.004345252,0.000866888,0.065003516,0.5547153315133249,0.3897021536781399,0.4561344123884227,0.4969442390515033,0.4274575718182956,0.4627922657364469,1.042750643598707
Arlington CDP,2019,613.0914374,19.6528872,18.97027588,25.21838303,52.87948778,0.005188611,0.002362815,0.001620864,0.070952857,0.5527707956429933,0.3746114857274556,0.4401969925978429,0.4650171448482545,0.4280967130347562,0.4660426685096274,1.0461220157129312
Arlington CDP,2020,620.1321748,19.9043569,19.28977152,26.26619563,57.13942973,0.005553638,0.002358296,0.003407732,0.095612866,0.5505254484118288,0.3891903476964508,0.4318221854963896,0.5005886930156684,0.4450260588642399,0.4561287276942506,1.0435602296550064
Arlington CDP,2021,652.2444455339082,20.148297741181327,19.86604700393355,28.184619067699305,64.68307693032884,0.0087382866013784,0.0021813350242084,0.0048702272314304,0.1465275285705299,0.5530086710105118,0.3790584352526527,0.4255503462559842,0.5053644252673742,0.4650716970904062,0.455133093990346,1.0489977331699682
Arlington CDP,2022,658.3976950200772,20.51769979086302,20.08086345174036,31.81726977577074,77.31498813510836,,,,,,,,,,,
Arlington CDP,2023,691.4122451477913,20.623384809080992,20.216279314831404,34.23938697915932,86.47090503880686,0.0203274792954295,0.0067181853649349,0.0062654720023775,0.5598103443244299,,,,,,,
Arlington city,2014,1.028902965,10.82359715,10.20332785,10.28879281,1.906382474,0.0,0.0,0.0,0.0,0.48016571984501,0.5094577631479879,0.4900455950629088,0.4812205371971577,0.4135426632202797,0.5329414305143237,1.228492933248718
Arlington city,2015,2.923637481,11.2250285,10.58277174,10.80075163,2.814923206,0.0,0.0,0.0,0.0,0.49274474479755,0.5152825766378416,0.4912019834065461,0.4703518400978422,0.4153245619331931,0.5220085630066228,1.2376007009382528
Arlington city,2016,3.288606835,11.35977984,10.81140951,10.98669963,3.102239505,0.0,0.0,0.0,0.0,0.4905670196832356,0.516169832183994,0.4869826500956563,0.4898549891197432,0.4144822885961301,0.5289242416751504,1.237305469873932
Arlington city,2017,4.193264913,11.3257251,10.77945916,10.99669358,3.762290464,0.000153763,0.0,0.0,0.000590252,0.507115951267731,0.5157499293836819,0.4903242315403072,0.4624420390495085,0.4188240802353266,0.5341873656474077,1.2456942595640117
Arlington city,2018,4.950382189,11.51759803,11.01600977,11.18615926,4.061254721,0.018020627,4.51e-05,2.48e-05,0.004178071,0.4963625492037422,0.5236028159288466,0.4904404229948805,0.4588566507234483,0.4242122064272857,0.5446757650488634,1.2516197008526138
