CensusBlockGroup,State,County,y_tile,x_tile,lng_c,lat_c,img_name
060290038272,CA,Kern County,103451,44272,-119.2009735107422,35.42990354027272,103451_44272
060290038272,CA,Kern County,103451,44273,-119.19960021972656,35.42990354027272,103451_44273
060290038272,CA,Kern County,103451,44277,-119.19410705566406,35.42990354027272,103451_44277
060290038272,CA,Kern County,103450,44276,-119.19548034667967,35.43102252482978,103450_44276
060290038272,CA,Kern County,103450,44275,-119.19685363769533,35.43102252482978,103450_44275
060290038272,CA,Kern County,103450,44271,-119.2023468017578,35.43102252482978,103450_44271
060290038272,CA,Kern County,103450,44273,-119.19960021972656,35.43102252482978,103450_44273
060290038272,CA,Kern County,103450,44278,-119.19273376464844,35.43102252482978,103450_44278
060290038272,CA,Kern County,103450,44272,-119.2009735107422,35.43102252482978,103450_44272
060290038272,CA,Kern County,103450,44277,-119.19410705566406,35.43102252482978,103450_44277
060290038272,CA,Kern County,103450,44262,-119.21470642089844,35.43102252482978,103450_44262
060290038272,CA,Kern County,103450,44264,-119.2119598388672,35.43102252482978,103450_44264
060290038272,CA,Kern County,103450,44268,-119.20646667480467,35.43102252482978,103450_44268
060290038272,CA,Kern County,103450,44265,-119.21058654785156,35.43102252482978,103450_44265
060290038272,CA,Kern County,103449,44265,-119.21058654785156,35.4321414938386,103449_44265
060290038272,CA,Kern County,103449,44264,-119.2119598388672,35.4321414938386,103449_44264
060290038272,CA,Kern County,103449,44266,-119.20921325683594,35.4321414938386,103449_44266
060290038272,CA,Kern County,103449,44262,-119.21470642089844,35.4321414938386,103449_44262
060290038272,CA,Kern County,103449,44267,-119.20783996582033,35.4321414938386,103449_44267
060290038272,CA,Kern County,103449,44269,-119.20509338378906,35.4321414938386,103449_44269
060290038272,CA,Kern County,103450,44274,-119.19822692871094,35.43102252482978,103450_44274
060290038272,CA,Kern County,103449,44272,-119.2009735107422,35.4321414938386,103449_44272
060290038272,CA,Kern County,103449,44275,-119.19685363769533,35.4321414938386,103449_44275
060290038272,CA,Kern County,103449,44271,-119.2023468017578,35.4321414938386,103449_44271
060290038272,CA,Kern County,103449,44273,-119.19960021972656,35.4321414938386,103449_44273
060290038272,CA,Kern County,103449,44276,-119.19548034667967,35.4321414938386,103449_44276
060290038272,CA,Kern County,103449,44278,-119.19273376464844,35.4321414938386,103449_44278
060290038272,CA,Kern County,103449,44274,-119.19822692871094,35.4321414938386,103449_44274
060290038272,CA,Kern County,103449,44277,-119.19410705566406,35.4321414938386,103449_44277
060290038272,CA,Kern County,103448,44277,-119.19410705566406,35.43326044729898,103448_44277
060290038272,CA,Kern County,103449,44270,-119.20372009277344,35.4321414938386,103449_44270
060290038272,CA,Kern County,103449,44268,-119.20646667480467,35.4321414938386,103449_44268
060290038272,CA,Kern County,103449,44263,-119.2133331298828,35.4321414938386,103449_44263
060290038272,CA,Kern County,103448,44264,-119.2119598388672,35.43326044729898,103448_44264
060290038272,CA,Kern County,103448,44266,-119.20921325683594,35.43326044729898,103448_44266
060290038272,CA,Kern County,103448,44263,-119.2133331298828,35.43326044729898,103448_44263
060290038272,CA,Kern County,103448,44269,-119.20509338378906,35.43326044729898,103448_44269
060290038272,CA,Kern County,103448,44265,-119.21058654785156,35.43326044729898,103448_44265
060290038272,CA,Kern County,103448,44262,-119.21470642089844,35.43326044729898,103448_44262
060290038272,CA,Kern County,103448,44267,-119.20783996582033,35.43326044729898,103448_44267
060290038272,CA,Kern County,103448,44279,-119.1913604736328,35.43326044729898,103448_44279
060290038272,CA,Kern County,103448,44274,-119.19822692871094,35.43326044729898,103448_44274
060290038272,CA,Kern County,103448,44275,-119.19685363769533,35.43326044729898,103448_44275
060290038272,CA,Kern County,103448,44278,-119.19273376464844,35.43326044729898,103448_44278
060290038272,CA,Kern County,103448,44276,-119.19548034667967,35.43326044729898,103448_44276
060290038272,CA,Kern County,103448,44271,-119.2023468017578,35.43326044729898,103448_44271
060290038272,CA,Kern County,103448,44272,-119.2009735107422,35.43326044729898,103448_44272
060290038272,CA,Kern County,103448,44273,-119.19960021972656,35.43326044729898,103448_44273
060290038272,CA,Kern County,103447,44273,-119.19960021972656,35.43437938521069,103447_44273
060290038272,CA,Kern County,103447,44276,-119.19548034667967,35.43437938521069,103447_44276
060290038272,CA,Kern County,103451,44281,-119.18861389160156,35.42990354027272,103451_44281
060290038272,CA,Kern County,103451,44282,-119.18724060058594,35.42990354027272,103451_44282
060290038272,CA,Kern County,103451,44280,-119.1899871826172,35.42990354027272,103451_44280
060290038272,CA,Kern County,103451,44283,-119.18586730957033,35.42990354027272,103451_44283
060290038272,CA,Kern County,103451,44279,-119.1913604736328,35.42990354027272,103451_44279
060290038272,CA,Kern County,103450,44280,-119.1899871826172,35.43102252482978,103450_44280
060290038272,CA,Kern County,103450,44281,-119.18861389160156,35.43102252482978,103450_44281
060290038272,CA,Kern County,103450,44279,-119.1913604736328,35.43102252482978,103450_44279
060290038272,CA,Kern County,103450,44282,-119.18724060058594,35.43102252482978,103450_44282
060290038272,CA,Kern County,103449,44281,-119.18861389160156,35.4321414938386,103449_44281
060290038272,CA,Kern County,103449,44279,-119.1913604736328,35.4321414938386,103449_44279
060290038272,CA,Kern County,103449,44280,-119.1899871826172,35.4321414938386,103449_44280
060290038272,CA,Kern County,103448,44280,-119.1899871826172,35.43326044729898,103448_44280
060290038272,CA,Kern County,103447,44279,-119.1913604736328,35.43437938521069,103447_44279
060290038272,CA,Kern County,103448,44270,-119.20372009277344,35.43326044729898,103448_44270
060290038272,CA,Kern County,103448,44268,-119.20646667480467,35.43326044729898,103448_44268
060290038272,CA,Kern County,103447,44263,-119.2133331298828,35.43437938521069,103447_44263
060290038272,CA,Kern County,103447,44268,-119.20646667480467,35.43437938521069,103447_44268
060290038272,CA,Kern County,103447,44264,-119.2119598388672,35.43437938521069,103447_44264
060290038272,CA,Kern County,103447,44270,-119.20372009277344,35.43437938521069,103447_44270
060290038272,CA,Kern County,103447,44262,-119.21470642089844,35.43437938521069,103447_44262
060290038272,CA,Kern County,103447,44269,-119.20509338378906,35.43437938521069,103447_44269
060290038272,CA,Kern County,103447,44267,-119.20783996582033,35.43437938521069,103447_44267
060290038272,CA,Kern County,103447,44266,-119.20921325683594,35.43437938521069,103447_44266
060290038272,CA,Kern County,103447,44275,-119.19685363769533,35.43437938521069,103447_44275
060290038272,CA,Kern County,103447,44272,-119.2009735107422,35.43437938521069,103447_44272
060290038272,CA,Kern County,103447,44278,-119.19273376464844,35.43437938521069,103447_44278
060290038272,CA,Kern County,103447,44271,-119.2023468017578,35.43437938521069,103447_44271
060290038272,CA,Kern County,103447,44274,-119.19822692871094,35.43437938521069,103447_44274
060290038272,CA,Kern County,103447,44277,-119.19410705566406,35.43437938521069,103447_44277
060290038272,CA,Kern County,103446,44272,-119.2009735107422,35.43549830757354,103446_44272
060290038272,CA,Kern County,103446,44271,-119.2023468017578,35.43549830757354,103446_44271
060290038272,CA,Kern County,103446,44274,-119.19822692871094,35.43549830757354,103446_44274
060290038272,CA,Kern County,103446,44276,-119.19548034667967,35.43549830757354,103446_44276
060290038272,CA,Kern County,103447,44265,-119.21058654785156,35.43437938521069,103447_44265
060290038272,CA,Kern County,103446,44268,-119.20646667480467,35.43549830757354,103446_44268
060290038272,CA,Kern County,103446,44267,-119.20783996582033,35.43549830757354,103446_44267
060290038272,CA,Kern County,103446,44262,-119.21470642089844,35.43549830757354,103446_44262
060290038272,CA,Kern County,103446,44266,-119.20921325683594,35.43549830757354,103446_44266
060290038272,CA,Kern County,103446,44263,-119.2133331298828,35.43549830757354,103446_44263
060290038272,CA,Kern County,103446,44270,-119.20372009277344,35.43549830757354,103446_44270
060290038272,CA,Kern County,103446,44269,-119.20509338378906,35.43549830757354,103446_44269
060290038272,CA,Kern County,103446,44264,-119.2119598388672,35.43549830757354,103446_44264
060290038272,CA,Kern County,103446,44265,-119.21058654785156,35.43549830757354,103446_44265
060290038272,CA,Kern County,103446,44275,-119.19685363769533,35.43549830757354,103446_44275
060290038272,CA,Kern County,103446,44277,-119.19410705566406,35.43549830757354,103446_44277
060290038272,CA,Kern County,103446,44278,-119.19273376464844,35.43549830757354,103446_44278
060290038272,CA,Kern County,103446,44273,-119.19960021972656,35.43549830757354,103446_44273
060290038272,CA,Kern County,103445,44276,-119.19548034667967,35.43661721438731,103445_44276
060290038272,CA,Kern County,103445,44271,-119.2023468017578,35.43661721438731,103445_44271
060290038272,CA,Kern County,103445,44274,-119.19822692871094,35.43661721438731,103445_44274
060290038272,CA,Kern County,103445,44272,-119.2009735107422,35.43661721438731,103445_44272
060290038272,CA,Kern County,103445,44275,-119.19685363769533,35.43661721438731,103445_44275
060290038272,CA,Kern County,103445,44266,-119.20921325683594,35.43661721438731,103445_44266
060290038272,CA,Kern County,103445,44265,-119.21058654785156,35.43661721438731,103445_44265
060290038272,CA,Kern County,103445,44270,-119.20372009277344,35.43661721438731,103445_44270
060290038272,CA,Kern County,103445,44263,-119.2133331298828,35.43661721438731,103445_44263
060290038272,CA,Kern County,103445,44268,-119.20646667480467,35.43661721438731,103445_44268
060290038272,CA,Kern County,103445,44269,-119.20509338378906,35.43661721438731,103445_44269
060290038272,CA,Kern County,103445,44264,-119.2119598388672,35.43661721438731,103445_44264
060290038272,CA,Kern County,103445,44262,-119.21470642089844,35.43661721438731,103445_44262
060290038272,CA,Kern County,103445,44267,-119.20783996582033,35.43661721438731,103445_44267
060290038272,CA,Kern County,103444,44263,-119.2133331298828,35.437736105651794,103444_44263
060290038272,CA,Kern County,103445,44273,-119.19960021972656,35.43661721438731,103445_44273
060290038272,CA,Kern County,103445,44277,-119.19410705566406,35.43661721438731,103445_44277
060290038272,CA,Kern County,103444,44272,-119.2009735107422,35.437736105651794,103444_44272
060290038272,CA,Kern County,103444,44271,-119.2023468017578,35.437736105651794,103444_44271
060290038272,CA,Kern County,103444,44276,-119.19548034667967,35.437736105651794,103444_44276
060290038272,CA,Kern County,103444,44274,-119.19822692871094,35.437736105651794,103444_44274
060290038272,CA,Kern County,103444,44273,-119.19960021972656,35.437736105651794,103444_44273
060290038272,CA,Kern County,103444,44275,-119.19685363769533,35.437736105651794,103444_44275
060290038272,CA,Kern County,103444,44267,-119.20783996582033,35.437736105651794,103444_44267
060290038272,CA,Kern County,103444,44266,-119.20921325683594,35.437736105651794,103444_44266
060290038272,CA,Kern County,103444,44262,-119.21470642089844,35.437736105651794,103444_44262
060290038272,CA,Kern County,103444,44264,-119.2119598388672,35.437736105651794,103444_44264
060290038272,CA,Kern County,103444,44270,-119.20372009277344,35.437736105651794,103444_44270
060290038272,CA,Kern County,103444,44265,-119.21058654785156,35.437736105651794,103444_44265
060290038272,CA,Kern County,103444,44268,-119.20646667480467,35.437736105651794,103444_44268
060290038272,CA,Kern County,103444,44269,-119.20509338378906,35.437736105651794,103444_44269
060290038272,CA,Kern County,103443,44263,-119.2133331298828,35.438854981366774,103443_44263
060290038272,CA,Kern County,103443,44264,-119.2119598388672,35.438854981366774,103443_44264
060290038272,CA,Kern County,103445,44261,-119.21607971191406,35.43661721438731,103445_44261
060290038272,CA,Kern County,103444,44261,-119.21607971191406,35.437736105651794,103444_44261
060290038272,CA,Kern County,103443,44261,-119.21607971191406,35.438854981366774,103443_44261
060290038272,CA,Kern County,103442,44261,-119.21607971191406,35.439973841532044,103442_44261
060290038272,CA,Kern County,103441,44261,-119.21607971191406,35.441092686147385,103441_44261
060290038272,CA,Kern County,103443,44274,-119.19822692871094,35.438854981366774,103443_44274
060290038272,CA,Kern County,103443,44272,-119.2009735107422,35.438854981366774,103443_44272
060290038272,CA,Kern County,103443,44271,-119.2023468017578,35.438854981366774,103443_44271
060290038272,CA,Kern County,103443,44273,-119.19960021972656,35.438854981366774,103443_44273
060290038272,CA,Kern County,103443,44275,-119.19685363769533,35.438854981366774,103443_44275
060290038272,CA,Kern County,103443,44270,-119.20372009277344,35.438854981366774,103443_44270
060290038272,CA,Kern County,103443,44267,-119.20783996582033,35.438854981366774,103443_44267
060290038272,CA,Kern County,103443,44262,-119.21470642089844,35.438854981366774,103443_44262
060290038272,CA,Kern County,103443,44269,-119.20509338378906,35.438854981366774,103443_44269
060290038272,CA,Kern County,103443,44266,-119.20921325683594,35.438854981366774,103443_44266
