CensusBlockGroup,State,County,y_tile,x_tile,lng_c,lat_c,img_name
060590884031,CA,Orange County,104897,45213,-117.90870666503906,33.79569692147098,104897_45213
060590884031,CA,Orange County,104898,45210,-117.91282653808594,33.794555672985695,104898_45210
060590884031,CA,Orange County,104897,45210,-117.91282653808594,33.79569692147098,104897_45210
060590884031,CA,Orange County,104897,45209,-117.91419982910156,33.79569692147098,104897_45209
060590762021,CA,Orange County,104856,45269,-117.83180236816406,33.842475006319745,104856_45269
060590762021,CA,Orange County,104855,45267,-117.83454895019533,33.84361561555691,104855_45267
060590762021,CA,Orange County,104853,45266,-117.83592224121094,33.845896788354324,104853_45266
060590762021,CA,Orange County,104855,45269,-117.83180236816406,33.84361561555691,104855_45269
060590762021,CA,Orange County,104855,45270,-117.83042907714844,33.84361561555691,104855_45270
060590762021,CA,Orange County,104855,45268,-117.83317565917967,33.84361561555691,104855_45268
060590762021,CA,Orange County,104854,45268,-117.83317565917967,33.84475620956852,104854_45268
060590762021,CA,Orange County,104854,45269,-117.83180236816406,33.84475620956852,104854_45269
060590762021,CA,Orange County,104854,45267,-117.83454895019533,33.84475620956852,104854_45267
060590762021,CA,Orange County,104854,45270,-117.83042907714844,33.84475620956852,104854_45270
060590762021,CA,Orange County,104853,45269,-117.83180236816406,33.845896788354324,104853_45269
060590762021,CA,Orange County,104853,45268,-117.83317565917967,33.845896788354324,104853_45268
060590762021,CA,Orange County,104853,45267,-117.83454895019533,33.845896788354324,104853_45267
060590762021,CA,Orange County,104852,45267,-117.83454895019533,33.847037351914075,104852_45267
060590762021,CA,Orange County,104851,45266,-117.83592224121094,33.848177900247535,104851_45266
060590762021,CA,Orange County,104852,45268,-117.83317565917967,33.847037351914075,104852_45268
060590762021,CA,Orange County,104851,45267,-117.83454895019533,33.848177900247535,104851_45267
060590868036,CA,Orange County,104863,45160,-117.9814910888672,33.834490315365144,104863_45160
060590868036,CA,Orange County,104863,45158,-117.98423767089844,33.834490315365144,104863_45158
060590868036,CA,Orange County,104863,45159,-117.9828643798828,33.834490315365144,104863_45159
060590868036,CA,Orange County,104862,45158,-117.98423767089844,33.83563103117419,104862_45158
060590868036,CA,Orange County,104862,45160,-117.9814910888672,33.83563103117419,104862_45160
060590868036,CA,Orange County,104862,45159,-117.9828643798828,33.83563103117419,104862_45159
060590868036,CA,Orange County,104861,45159,-117.9828643798828,33.83677173175943,104861_45159
060590868036,CA,Orange County,104861,45158,-117.98423767089844,33.83677173175943,104861_45158
060590868036,CA,Orange County,104861,45160,-117.9814910888672,33.83677173175943,104861_45160
060590868036,CA,Orange County,104860,45159,-117.9828643798828,33.837912417120606,104860_45159
060590868036,CA,Orange County,104860,45160,-117.9814910888672,33.837912417120606,104860_45160
060590868036,CA,Orange County,104860,45158,-117.98423767089844,33.837912417120606,104860_45158
060590868036,CA,Orange County,104859,45158,-117.98423767089844,33.83905308725747,104859_45158
060590868036,CA,Orange County,104859,45160,-117.9814910888672,33.83905308725747,104859_45160
060590868036,CA,Orange County,104859,45159,-117.9828643798828,33.83905308725747,104859_45159
060590868033,CA,Orange County,104865,45160,-117.9814910888672,33.832208838076625,104865_45160
060590868033,CA,Orange County,104865,45158,-117.98423767089844,33.832208838076625,104865_45158
060590868033,CA,Orange County,104865,45159,-117.9828643798828,33.832208838076625,104865_45159
060590868033,CA,Orange County,104864,45160,-117.9814910888672,33.833349584332545,104864_45160
060590868033,CA,Orange County,104864,45158,-117.98423767089844,33.833349584332545,104864_45158
060590868033,CA,Orange County,104864,45159,-117.9828643798828,33.833349584332545,104864_45159
060591102033,CA,Orange County,104884,45138,-118.01170349121094,33.81053176711667,104884_45138
060591102033,CA,Orange County,104884,45137,-118.01307678222656,33.81053176711667,104884_45137
060591102033,CA,Orange County,104883,45137,-118.01307678222656,33.81167280256814,104883_45137
060591102033,CA,Orange County,104883,45138,-118.01170349121094,33.81167280256814,104883_45138
060591102033,CA,Orange County,104882,45138,-118.01170349121094,33.81281382280102,104882_45138
060591102033,CA,Orange County,104881,45138,-118.01170349121094,33.81395482781509,104881_45138
060591102033,CA,Orange County,104880,45138,-118.01170349121094,33.81509581761008,104880_45138
060591102033,CA,Orange County,104879,45138,-118.01170349121094,33.81623679218575,104879_45138
060590863041,CA,Orange County,104864,45236,-117.87712097167967,33.833349584332545,104864_45236
060590863041,CA,Orange County,104863,45236,-117.87712097167967,33.834490315365144,104863_45236
060590863041,CA,Orange County,104862,45236,-117.87712097167967,33.83563103117419,104862_45236
060590863041,CA,Orange County,104864,45234,-117.87986755371094,33.833349584332545,104864_45234
060590863041,CA,Orange County,104864,45235,-117.87849426269533,33.833349584332545,104864_45235
060590863041,CA,Orange County,104863,45234,-117.87986755371094,33.834490315365144,104863_45234
060590863041,CA,Orange County,104863,45235,-117.87849426269533,33.834490315365144,104863_45235
060590863041,CA,Orange County,104862,45235,-117.87849426269533,33.83563103117419,104862_45235
060590863041,CA,Orange County,104862,45234,-117.87986755371094,33.83563103117419,104862_45234
060590863041,CA,Orange County,104861,45234,-117.87986755371094,33.83677173175943,104861_45234
060590863041,CA,Orange County,104861,45235,-117.87849426269533,33.83677173175943,104861_45235
060590863041,CA,Orange County,104860,45235,-117.87849426269533,33.837912417120606,104860_45235
060590863041,CA,Orange County,104860,45234,-117.87986755371094,33.837912417120606,104860_45234
060590863041,CA,Orange County,104861,45236,-117.87712097167967,33.83677173175943,104861_45236
060590863041,CA,Orange County,104860,45236,-117.87712097167967,33.837912417120606,104860_45236
